"actor_grad","actor_loss","altered_track","batch","batch_seconds","cost","critic_grad","critic_loss","explained_variance","goal_combined","goal_diff_rmse","goal_velocity_diff_rmse","joint_clip","penetration","penetration_depth","penetration_loss","pos_p95","pos_rmse","ppo_clip_rate","saturation","smooth","torque_util","validation_altered_track","validation_cost","validation_explained_variance","validation_goal_combined","validation_goal_diff_rmse","validation_goal_velocity_diff_rmse","validation_joint_clip","validation_penetration","validation_penetration_depth","validation_pos_p95","validation_pos_rmse","validation_saturation","validation_smooth","validation_torque_util","validation_vel_p95","validation_vel_rmse","validation_weighted_goal","validation_weighted_penetration","validation_weighted_pos","validation_weighted_sat","validation_weighted_smooth","validation_weighted_torque","validation_weighted_vel","vel_p95","vel_rmse","weighted_goal","weighted_penetration","weighted_pos","weighted_sat","weighted_smooth","weighted_torque","weighted_vel"
"111.191619110107","-0.621003984240815","0.5222527384758","919","47.9163398742676","1.25690460205078","1866.45815429687","115.06319770813","0.970526695251465","4.65902423858643","0.122020676732063","0.449091225862503","0.0753850266337395","0.596921443939209","0.0171895213425159","0","1.37942779064178","0.723207116127014","0.208114899339853","0.297056943178177","1.53165853023529","0.463053107261658",,,,,,,,,,,,,,,,,,,,,,,,"2.40639710426331","1.13866150379181","0","0","0.663935303688049","0.270282328128815","0","0","0.322687029838562"
"104.76039276123","-0.146510816857335","0.520074367523193","920","50.4051094055176","1.24727034568787","1697.54071502686","122.014122962952","0.962222039699554","4.6301736831665","0.121670350432396","0.447008311748505","0.0753065645694733","0.592744112014771","0.0174260661005974","0","1.37354671955109","0.713368058204651","0.21260744650499","0.297755420207977","1.49520623683929","0.463860183954239","0.0823870003223419","0.220468640327454","0.936379551887512","0.134632796049118","0.0213580429553986","0.0590332113206387","0.0492676645517349","0.490290015935898","0.00625336915254593","0.287449091672897","0.144641175866127","0.112893097102642","0.653753042221069","0.262301117181778","1.18379426002502","0.605321407318115","0","0","0.0265573151409626","0.102717727422714","0","0","0.0911936014890671","2.43058609962463","1.15211915969849","0","0","0.645992815494537","0.270917892456055","0","0","0.330359697341919"
"114.820755767822","-0.0630576542112976","0.517811357975006","921","48.1408386230469","1.25252079963684","1649.32898101807","113.321613311768","0.969106733798981","4.52217674255371","0.12002557516098","0.447079479694366","0.0749510377645493","0.592489838600159","0.0171048622578382","0","1.38668155670166","0.717280924320221","0.203493791895016","0.296560734510422","1.48853945732117","0.462564706802368",,,,,,,,,,,,,,,,,,,,,,,,"2.42893624305725","1.15077817440033","0","0","0.65309876203537","0.269830852746964","0","0","0.329591065645218"
"101.812399864197","-0.0287709606694989","0.523122787475586","922","48.2485580444336","1.25902760028839","1681.86911773682","110.542279052734","0.968392074108124","4.61038589477539","0.121270708739758","0.449467241764069","0.0756048634648323","0.595084667205811","0.0176302380859852","0","1.38614249229431","0.718878924846649","0.214695522858528","0.298178851604462","1.50953722000122","0.464335024356842",,,,,,,,,,,,,,,,,,,,,,,,"2.44554233551025","1.15447568893433","0","0","0.656012058258057","0.27130314707756","0","0","0.331712514162064"
"109.667083930969","-1.13936464041471","0.516756594181061","923","47.9780235290527","1.25361013412476","2103.22227783203","113.802402114868","0.972856223583221","4.4932746887207","0.119730979204178","0.443467915058136","0.0755879506468773","0.59660017490387","0.0174799617379904","0","1.37547039985657","0.717652916908264","0.193289121334965","0.296454578638077","1.48252785205841","0.462486296892166",,,,,,,,,,,,,,,,,,,,,,,,"2.43200206756592","1.15166532993317","0","0","0.653776407241821","0.269734293222427","0","0","0.33009946346283"
"107.463035392761","-1.52497510015964","0.515771567821503","924","47.5231094360352","1.23379671573639","1629.69041442871","107.136422729492","0.967613756656647","4.47050380706787","0.119259543716908","0.446413844823837","0.0746259540319443","0.599517226219177","0.0175309889018536","0","1.3670027256012","0.709219217300415","0.191641482728301","0.296069294214249","1.49477112293243","0.462357848882675",,,,,,,,,,,,,,,,,,,,,,,,"2.42320084571838","1.14433777332306","0","0","0.63850063085556","0.269383728504181","0","0","0.325912296772003"
"104.968793678284","0.0148196443216875","0.520501375198364","925","48.2006530761719","1.25558531284332","1995.3970413208","119.031291007996","0.968230962753296","4.5738844871521","0.12088368833065","0.445384442806244","0.0761427357792854","0.601202785968781","0.0178793016821146","0","1.39203071594238","0.721040546894073","0.217043660834315","0.297046422958374","1.5118271112442","0.463190615177155",,,,,,,,,,,,,,,,,,,,,,,,"2.42804455757141","1.14334881305695","0","0","0.659963250160217","0.270272791385651","0","0","0.325349241495132"
"100.024110412598","0.976421895250678","0.518162071704865","926","48.1440887451172","1.24693405628204","1644.65535583496","112.277715682983","0.966486752033234","4.58790445327759","0.120871640741825","0.450876027345657","0.0757840871810913","0.602513015270233","0.0178166497498751","0","1.36834907531738","0.714936017990112","0.226776816205529","0.297532111406326","1.52066576480865","0.463508456945419",,,,,,,,,,,,,,,,,,,,,,,,"2.41595315933228","1.1469179391861","0","0","0.6488356590271","0.270714700222015","0","0","0.327383577823639"
"112.554413604736","1.47936222553253","0.516842186450958","927","48.2483596801758","1.23824107646942","1867.21637573242","114.006895256042","0.966818809509277","4.57955408096313","0.120976351201534","0.445224076509476","0.0762405842542648","0.600152432918549","0.0175871904939413","0","1.35109627246857","0.709999620914459","0.211265945589548","0.297304391860962","1.51375782489777","0.463542103767395",,,,,,,,,,,,,,,,,,,,,,,,"2.42678070068359","1.14769423007965","0","0","0.639906644821167","0.270507514476776","0","0","0.327826946973801"
"114.431223487854","0.225570080988109","0.519568979740143","928","48.3623008728027","1.25120663642883","1547.35401916504","106.629054832458","0.969123363494873","4.6327109336853","0.121696561574936","0.447305977344513","0.0757590010762215","0.597338974475861","0.0176051612943411","0","1.37767338752747","0.715438723564148","0.196731736685615","0.297546237707138","1.48679661750793","0.463749140501022",,,,,,,,,,,,,,,,,,,,,,,,"2.44088053703308","1.15276598930359","0","0","0.6497483253479","0.270727545022964","0","0","0.330730766057968"
