cost,pos_rmse,pos_p95,vel_rmse,vel_p95,goal_diff_rmse,goal_velocity_diff_rmse,goal_combined,smooth,saturation,torque_util,penetration_depth,joint_clip,penetration,altered_track,explained_variance,weighted_pos,weighted_vel,weighted_goal,weighted_smooth,weighted_sat,weighted_torque,weighted_penetration,actor_loss,critic_loss,actor_grad,critic_grad,batch,batch_seconds
1.7888197898864746,0.4540879428386688,1.029976725578308,1.1795166730880737,2.450528860092163,0.029839999973773956,0.12227513641119003,2.537750720977783,538.1822509765625,0.48711180686950684,0.6594135761260986,0.004095280077308416,0.057965315878391266,0.5585606694221497,0.2939036190509796,0.9856575131416321,0.06262539327144623,0.013429609127342701,0.1946392059326172,0.9845015406608582,0.0,0.5160643458366394,0.017559736967086792,-2.9453175093978645,21.234569048881532,141.16408529281617,520.6453175544739,32,35.75937830004841
1.792086124420166,0.4551917612552643,1.0483958721160889,1.2285640239715576,2.5334243774414062,0.02991820126771927,0.12261469662189484,2.5511984825134277,538.6748657226562,0.4873584806919098,0.6596348881721497,0.004024522379040718,0.05800026282668114,0.5505280494689941,0.2969244122505188,0.9892619848251343,0.06293022632598877,0.014569707214832306,0.1956455409526825,0.9854458570480347,0.0,0.5162376165390015,0.017257098108530045,-0.736968941334635,16.217132483422755,78.03616290092468,513.339963889122,33,36.00587320001796
1.787883996963501,0.44769027829170227,1.0196070671081543,1.1783192157745361,2.482417583465576,0.029791170731186867,0.12230291217565536,2.5309884548187256,539.0634155273438,0.48618364334106445,0.6588101983070374,0.004109769128262997,0.057028137147426605,0.5590970516204834,0.2861187756061554,0.9800215363502502,0.06087316945195198,0.013402355834841728,0.19412197172641754,0.9862695336341858,0.0,0.5155922174453735,0.01762465387582779,0.3515795931220055,23.998143595457076,109.41750602722168,758.8537400245666,34,35.90901230007876
1.7903449535369873,0.46330761909484863,1.045990228652954,1.1958680152893066,2.4736433029174805,0.029763108119368553,0.12219539284706116,2.5262742042541504,538.4046020507812,0.48688435554504395,0.658852219581604,0.004032970406115055,0.05823807790875435,0.5604345798492432,0.29793429374694824,0.9855730533599854,0.065194271504879,0.013804534450173378,0.19369879364967346,0.984732985496521,0.0,0.5156251192092896,0.01728948764503002,2.2523080840706826,16.974987119436264,86.9237678527832,422.7203903198242,35,35.4036850000266
1.7910523414611816,0.45569929480552673,1.0306452512741089,1.1941747665405273,2.4816513061523438,0.029978306964039803,0.12199170887470245,2.555586338043213,538.3820190429688,0.48752954602241516,0.6597702503204346,0.00392815051600337,0.05840134620666504,0.546824038028717,0.2955006957054138,0.9858639240264893,0.06307064741849899,0.013765469193458557,0.19602513313293457,0.9850019812583923,0.0,0.5163435339927673,0.016845431178808212,1.10460346583277,22.81684730350971,67.36154026985169,651.4048790216445,36,35.80144950002432
1.7962244749069214,0.47515013813972473,1.0872631072998047,1.222793459892273,2.5531833171844482,0.02979625202715397,0.12256668508052826,2.5334928035736084,538.7094116210938,0.4877108037471771,0.6596312522888184,0.004053380340337753,0.058127835392951965,0.5614168643951416,0.3032565414905548,0.9878708124160767,0.06856969743967056,0.014433160424232483,0.19427001476287842,0.9853390455245972,0.0,0.5162347555160522,0.017377842217683792,-0.47213238291442394,29.07306826263666,66.56388258934021,761.0124332904816,37,35.626089000026695
1.7872518301010132,0.45007047057151794,1.024726390838623,1.1813881397247314,2.455166816711426,0.02976481057703495,0.12258710712194443,2.5291616916656494,538.869140625,0.4870794117450714,0.6593761444091797,0.003951938822865486,0.05815050005912781,0.5546924471855164,0.28887248039245605,0.9729737043380737,0.06152215600013733,0.013472259044647217,0.1938978135585785,0.9853856563568115,0.0,0.5160350203514099,0.016938716173171997,-4.455876193195581,20.751233103871346,159.85870904922484,517.878227853775,38,35.349943200009875
1.7940534353256226,0.4623531997203827,1.070172905921936,1.1942955255508423,2.4935004711151123,0.029885534197092056,0.12251149117946625,2.545837640762329,539.218505859375,0.48760727047920227,0.6597275137901306,0.00406485004350543,0.05821477621793747,0.5563880801200867,0.2970026731491089,0.991126537322998,0.06492594629526138,0.013768253847956657,0.19523224234580994,0.9863878488540649,0.0,0.5163100361824036,0.01742909476161003,1.183747038245201,16.299514254927637,71.83844251632691,527.2528099775315,39,35.86091669998132
1.7847380638122559,0.4414902627468109,1.0184574127197266,1.1756689548492432,2.453526496887207,0.029713649302721024,0.12250832468271255,2.5213661193847656,538.5285034179688,0.48709753155708313,0.6591616272926331,0.00425116578117013,0.058473851531744,0.5685406923294067,0.285746693611145,0.9875327944755554,0.0591987743973732,0.013342137448489666,0.1932755708694458,0.9848318099975586,0.0,0.5158671736717224,0.018222535029053688,1.6125246904790402,14.251095150411128,71.8007831811905,476.2665233135223,40,35.456045700004324
1.7900042533874512,0.45591187477111816,1.0462456941604614,1.1873359680175781,2.480030059814453,0.02969006448984146,0.12258739024400711,2.51855731010437,539.08984375,0.48718464374542236,0.6595447063446045,0.004078284837305546,0.05869055911898613,0.5593513250350952,0.2941012978553772,0.9853132367134094,0.0631294995546341,0.013608255423605442,0.19318532943725586,0.986422598361969,0.0,0.5161670446395874,0.017491495236754417,-0.23794111590832473,18.09870051443577,86.09534657001495,591.4970350980759,41,36.19533540005796
